(0,73): [128 128] (em=85, csc=[129 122])
(0,74): [128 128] (em=71, csc=[137 116])
(0,75): [128 128] (em=85, csc=[129 122])
(0,76): [128 128] (em=71, csc=[137 116])
(0,77): [128 128] (em=85, csc=[129 122])
(0,78): [128 128] (em=71, csc=[137 116])
(0,79): [128 128] (em=85, csc=[129 122])
(0,80): [128 128] (em=71, csc=[137 116])
(0,81): [128 128] (em=84, csc=[130 121])
(0,82): [128 128] (em=71, csc=[137 116])
(0,83): [128 128] (em=85, csc=[129 122])
(0,84): [128 128] (em=71, csc=[137 116])
(0,85): [128 128] (em=85, csc=[129 122])
(0,86): [128 128] (em=71, csc=[137 116])
(0,87): [128 128] (em=85, csc=[129 122])
(0,88): [128 128] (em=71, csc=[137 116])
(0,89): [128 128] (em=85, csc=[129 122])
(0,90): [128 128] (em=71, csc=[137 116])
(0,91): [128 128] (em=85, csc=[129 122])
(0,92): [128 128] (em=71, csc=[137 116])
(0,93): [128 128] (em=85, csc=[129 122])
(0,94): [128 128] (em=71, csc=[137 116])
(0,95): [128 128] (em=85, csc=[129 122])
(0,96): [128 128] (em=71, csc=[137 116])
(0,97): [128 128] (em=85, csc=[129 122])
(0,98): [128 128] (em=71, csc=[137 116])
(0,99): [128 128] (em=85, csc=[129 122])
(0,100): [128 128] (em=71, csc=[137 116])
(0,101): [128 128] (em=85, csc=[129 122])
(0,102): [128 128] (em=71, csc=[137 116])
(0,103): [128 128] (em=85, csc=[129 122])
(0,104): [128 128] (em=71, csc=[137 116])
(0,105): [128 128] (em=85, csc=[129 122])
(0,106): [128 128] (em=71, csc=[137 116])
(0,107): [128 128] (em=85, csc=[129 122])
(0,108): [128 128] (em=71, csc=[137 116])
(0,109): [128 128] (em=85, csc=[129 122])
(0,110): [128 128] (em=71, csc=[137 116])
(0,111): [128 128] (em=85, csc=[129 122])
(0,112): [128 128] (em=71, csc=[137 116])
(0,113): [128 128] (em=85, csc=[129 122])
(0,114): [128 128] (em=71, csc=[137 116])
(0,115): [128 128] (em=85, csc=[129 122])
